Age,Gender,Item_Purchased,Category,Purchase_Amount_(USD),Location,Size,Color,Season,Review_Rating,Subscription_Status,Payment_Method,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Preferred_Payment_Method,Frequency_of_Purchases,Frequency_Purch_per_year,Subscription_Num,Latitude,Longitude
60,Male,Jeans,Clothing,96,Florida,XL,Beige,Spring,3.3,No,Venmo,Free Shipping,No,No,24,Cash,Annually,1,0,27.7567667,-81.4639835
38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.9,No,Venmo,Express,No,No,16,PayPal,Quarterly,4,0,38.7604815,-92.5617875
58,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.4,No,Cash,Standard,No,No,12,Bank Transfer,Fortnightly,26,0,33.6874388,-80.4363743
53,Male,Backpack,Accessories,22,Arizona,M,Green,Winter,3.1,No,Venmo,2-Day Shipping,No,No,50,PayPal,Monthly,12,0,34.395342,-111.763275
44,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,3.5,No,PayPal,Store Pickup,No,No,42,Cash,Quarterly,4,0,40.3270127,-86.1746933
51,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9,No,Bank Transfer,2-Day Shipping,No,No,50,PayPal,Monthly,12,0,47.6201461,-100.540737
36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,No,Bank Transfer,Store Pickup,No,No,10,PayPal,Quarterly,4,0,47.3752671,-109.638757
20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,No,Bank Transfer,Store Pickup,No,No,32,Debit Card,Weekly,52,0,38.7604815,-92.5617875
32,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.8,No,Venmo,Express,No,No,37,Venmo,Weekly,52,0,37.5726028,-85.1551411
66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,Credit Card,2-Day Shipping,No,No,15,Bank Transfer,Monthly,12,0,32.3293809,-83.1137366
49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,No,Credit Card,Store Pickup,No,No,27,Credit Card,Annually,1,0,37.5726028,-85.1551411
27,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,No,Debit Card,Express,No,No,7,Venmo,Weekly,52,0,32.3293809,-83.1137366
29,Male,Dress,Clothing,99,Alaska,M,Green,Summer,3.4,No,Cash,Free Shipping,No,No,49,PayPal,Quarterly,4,0,64.4459613,-149.680909
29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4.0,No,Venmo,Standard,No,No,44,PayPal,Monthly,12,0,45.709097,-68.8590201
55,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.8,No,Credit Card,Express,No,No,13,PayPal,Bi-Weekly,26,0,34.5802074,-105.996047
57,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,4.5,No,Cash,Next Day Air,No,No,38,PayPal,Fortnightly,26,0,40.7127281,-74.0060152
29,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.4,No,PayPal,Standard,No,No,10,Debit Card,Weekly,52,0,34.9550817,-97.2684063
31,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,No,Bank Transfer,2-Day Shipping,No,No,25,Debit Card,Weekly,52,0,43.1700264,-107.568534
25,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,4.6,No,Bank Transfer,Next Day Air,No,No,18,Credit Card,Quarterly,4,0,33.2588817,-86.8295337
61,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.8,No,Cash,Store Pickup,No,No,6,Cash,Every 3 Months,4,0,39.5162401,-76.9382069
53,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,2.9,No,Bank Transfer,Free Shipping,No,No,35,Bank Transfer,Quarterly,4,0,38.4758406,-80.8408415
22,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.8,No,Bank Transfer,Standard,No,No,31,Credit Card,Fortnightly,26,0,37.5726028,-85.1551411
28,Male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3.0,No,Bank Transfer,Store Pickup,No,No,41,Bank Transfer,Annually,1,0,38.27312,-98.5821872
18,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,No,Debit Card,2-Day Shipping,No,No,8,Credit Card,Annually,1,0,43.6447642,-114.015407
44,Male,Handbag,Accessories,45,Ohio,S,Black,Winter,4.1,No,Cash,Free Shipping,No,No,34,Credit Card,Fortnightly,26,0,40.2253569,-82.6881395
32,Male,Blouse,Clothing,63,Iowa,XL,Black,Fall,4.1,No,Cash,Express,No,No,20,Venmo,Annually,1,0,41.9216734,-93.3122705
34,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,No,Cash,2-Day Shipping,No,No,38,PayPal,Every 3 Months,4,0,43.6211955,-84.6824346
67,Male,Socks,Clothing,38,South Dakota,L,Blue,Spring,2.5,No,PayPal,Store Pickup,No,No,35,Venmo,Quarterly,4,0,44.6471761,-100.348761
66,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,3.0,No,PayPal,Store Pickup,No,No,6,Debit Card,Annually,1,0,41.7370229,-99.5873816
28,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,No,Credit Card,Next Day Air,No,No,50,PayPal,Weekly,52,0,36.7014631,-118.755997
70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,No,PayPal,Free Shipping,No,No,47,Venmo,Weekly,52,0,39.5158825,-116.853722
37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Venmo,Standard,No,No,23,PayPal,Quarterly,4,0,38.27312,-98.5821872
28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,No,PayPal,2-Day Shipping,No,No,13,Credit Card,Quarterly,4,0,40.2253569,-82.6881395
43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Debit Card,Next Day Air,No,No,31,Debit Card,Monthly,12,0,44.5990718,-72.5002608
37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,PayPal,Express,No,No,16,Debit Card,Every 3 Months,4,0,32.3293809,-83.1137366
54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,No,Venmo,Express,No,No,40,Debit Card,Annually,1,0,39.5162401,-76.9382069
50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,Credit Card,2-Day Shipping,No,No,45,PayPal,Quarterly,4,0,41.6500201,-72.7342163
46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,PayPal,Next Day Air,No,No,50,Venmo,Every 3 Months,4,0,38.8950368,-77.0365427
60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,PayPal,Standard,No,No,1,Bank Transfer,Quarterly,4,0,36.7014631,-118.755997
40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,PayPal,2-Day Shipping,No,No,10,Cash,Every 3 Months,4,0,47.3752671,-109.638757
64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,No,Debit Card,Store Pickup,No,No,48,Credit Card,Every 3 Months,4,0,43.6447642,-114.015407
18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,No,Venmo,2-Day Shipping,No,No,38,Credit Card,Monthly,12,0,40.9699889,-77.7278831
37,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,No,Debit Card,Next Day Air,No,No,21,Debit Card,Annually,1,0,45.709097,-68.8590201
36,Male,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,No,Cash,Store Pickup,No,No,38,Venmo,Monthly,12,0,47.3752671,-109.638757
51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,No,Bank Transfer,2-Day Shipping,No,No,31,Credit Card,Fortnightly,26,0,40.0757384,-74.4041622
26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,No,Bank Transfer,Free Shipping,No,No,9,Debit Card,Fortnightly,26,0,30.8703881,-92.007126
68,Male,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,No,Cash,Free Shipping,No,No,47,Cash,Weekly,52,0,45.709097,-68.8590201
27,Male,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,No,Cash,Standard,No,No,8,Cash,Bi-Weekly,26,0,27.7567667,-81.4639835
28,Male,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,No,Bank Transfer,Next Day Air,No,No,30,Debit Card,Annually,1,0,38.7604815,-92.5617875
49,Male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,No,Bank Transfer,2-Day Shipping,No,No,22,Bank Transfer,Quarterly,4,0,47.6201461,-100.540737
70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,5.0,No,Cash,2-Day Shipping,No,No,3,Bank Transfer,Quarterly,4,0,41.6500201,-72.7342163
30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,No,Credit Card,Standard,No,No,15,PayPal,Monthly,12,0,37.1232245,-78.4927721
27,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,No,PayPal,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months,4,0,47.3752671,-109.638757
19,Male,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,No,PayPal,Free Shipping,No,No,19,Cash,Every 3 Months,4,0,44.5990718,-72.5002608
64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Venmo,Next Day Air,No,No,36,Bank Transfer,Fortnightly,26,0,32.3293809,-83.1137366
42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Venmo,Express,No,No,12,Bank Transfer,Every 3 Months,4,0,37.1232245,-78.4927721
69,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,No,Cash,2-Day Shipping,No,No,49,Debit Card,Quarterly,4,0,44.5990718,-72.5002608
28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,No,Credit Card,Standard,No,No,7,Debit Card,Annually,1,0,47.3752671,-109.638757
47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,Debit Card,Next Day Air,No,No,28,Bank Transfer,Monthly,12,0,40.0757384,-74.4041622
69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,No,PayPal,Store Pickup,No,No,30,Credit Card,Annually,1,0,43.1700264,-107.568534
56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,No,Debit Card,Free Shipping,No,No,29,PayPal,Monthly,12,0,45.709097,-68.8590201
28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,No,Credit Card,Free Shipping,No,No,9,Debit Card,Every 3 Months,4,0,34.5802074,-105.996047
50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3.0,No,PayPal,Next Day Air,No,No,27,Debit Card,Fortnightly,26,0,38.7251776,-105.607716
39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Cash,Store Pickup,No,No,21,Venmo,Fortnightly,26,0,41.6500201,-72.7342163
35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,No,Bank Transfer,Express,No,No,36,Credit Card,Monthly,12,0,39.5162401,-76.9382069
59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,No,Debit Card,Free Shipping,No,No,19,Debit Card,Annually,1,0,43.9792797,-120.737257
44,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,No,Debit Card,2-Day Shipping,No,No,47,Cash,Weekly,52,0,40.7127281,-74.0060152
66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,No,Cash,Standard,No,No,38,Bank Transfer,Annually,1,0,34.9550817,-97.2684063
20,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,No,Credit Card,2-Day Shipping,No,No,22,Venmo,Bi-Weekly,26,0,33.2588817,-86.8295337
45,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,No,Credit Card,Express,No,No,29,Venmo,Bi-Weekly,26,0,47.6201461,-100.540737
49,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,No,Venmo,Free Shipping,No,No,42,Bank Transfer,Annually,1,0,41.7370229,-99.5873816
60,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,No,Venmo,Store Pickup,No,No,47,PayPal,Every 3 Months,4,0,34.395342,-111.763275
61,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,No,Credit Card,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly,26,0,40.0796606,-89.4337288
36,Male,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,No,Credit Card,Store Pickup,No,No,10,Venmo,Monthly,12,0,33.6874388,-80.4363743
33,Male,Shirt,Clothing,77,Kansas,M,Beige,Spring,3.8,No,Cash,Next Day Air,No,No,1,PayPal,Every 3 Months,4,0,38.27312,-98.5821872
49,Male,Boots,Footwear,79,Kansas,L,Green,Summer,4.2,No,Credit Card,Standard,No,No,7,Credit Card,Monthly,12,0,38.27312,-98.5821872
31,Male,Coat,Outerwear,37,Idaho,M,Black,Summer,3.9,No,Venmo,Store Pickup,No,No,10,Venmo,Fortnightly,26,0,43.6447642,-114.015407
19,Male,Belt,Accessories,94,California,M,Green,Winter,3.1,No,Cash,Free Shipping,No,No,11,Credit Card,Weekly,52,0,36.7014631,-118.755997
39,Male,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,No,PayPal,Store Pickup,No,No,5,Cash,Annually,1,0,47.6201461,-100.540737
66,Male,Sneakers,Footwear,68,Georgia,S,Silver,Fall,4.0,No,PayPal,Express,No,No,21,PayPal,Quarterly,4,0,32.3293809,-83.1137366
25,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,Cash,Next Day Air,No,No,24,Bank Transfer,Quarterly,4,0,40.0796606,-89.4337288
63,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,No,Venmo,Standard,No,No,37,Credit Card,Fortnightly,26,0,38.6920451,-75.4013315
56,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,No,Cash,Express,No,No,22,Venmo,Every 3 Months,4,0,41.6500201,-72.7342163
20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Credit Card,Standard,No,No,16,Debit Card,Fortnightly,26,0,35.7730076,-86.2820081
58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,No,Venmo,2-Day Shipping,No,No,44,PayPal,Monthly,12,0,39.5162401,-76.9382069
34,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,No,Credit Card,Express,No,No,14,Venmo,Bi-Weekly,26,0,41.7962409,-71.5992372
28,Male,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,No,Bank Transfer,Express,No,No,23,Bank Transfer,Every 3 Months,4,0,40.7127281,-74.0060152
22,Male,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,No,Bank Transfer,Standard,No,No,46,Debit Card,Fortnightly,26,0,34.5802074,-105.996047
37,Male,Belt,Accessories,64,California,S,Gray,Fall,4.2,No,Credit Card,Express,No,No,46,Cash,Every 3 Months,4,0,36.7014631,-118.755997
54,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,No,PayPal,Next Day Air,No,No,16,PayPal,Every 3 Months,4,0,45.709097,-68.8590201
65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Venmo,Standard,No,No,40,Credit Card,Every 3 Months,4,0,40.7127281,-74.0060152
57,Male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,No,Bank Transfer,Free Shipping,No,No,21,Cash,Annually,1,0,19.593801499999998,-155.42837009716908
38,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,No,Credit Card,Store Pickup,No,No,25,PayPal,Bi-Weekly,26,0,43.4849133,-71.6553992
70,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,No,Credit Card,Store Pickup,No,No,25,Bank Transfer,Quarterly,4,0,41.7370229,-99.5873816
56,Male,Handbag,Accessories,71,Montana,M,White,Fall,4.1,No,Credit Card,Standard,No,No,25,Debit Card,Every 3 Months,4,0,47.3752671,-109.638757
56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,No,Cash,Next Day Air,No,No,27,Venmo,Monthly,12,0,44.4308975,-89.6884637
22,Male,Skirt,Clothing,35,Tennessee,S,Purple,Winter,4.1,No,PayPal,Next Day Air,No,No,12,Cash,Monthly,12,0,35.7730076,-86.2820081
57,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3.0,No,Bank Transfer,Free Shipping,No,No,27,Debit Card,Quarterly,4,0,47.3752671,-109.638757
53,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,No,Bank Transfer,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly,26,0,43.6211955,-84.6824346
53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,No,Bank Transfer,Standard,No,No,38,Credit Card,Quarterly,4,0,31.2638905,-98.5456116
19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,Venmo,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months,4,0,40.9699889,-77.7278831
49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,Debit Card,2-Day Shipping,No,No,27,Venmo,Every 3 Months,4,0,40.7127281,-74.0060152
44,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,No,Cash,2-Day Shipping,No,No,30,Credit Card,Every 3 Months,4,0,33.2588817,-86.8295337
27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Venmo,Standard,No,No,24,Credit Card,Monthly,12,0,37.1232245,-78.4927721
60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,PayPal,Express,No,No,38,Cash,Bi-Weekly,26,0,40.9699889,-77.7278831
62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,Credit Card,Free Shipping,No,No,4,PayPal,Quarterly,4,0,32.9715285,-89.7348497
52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,No,Cash,Next Day Air,No,No,32,Venmo,Monthly,12,0,43.1700264,-107.568534
30,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,No,PayPal,Express,No,No,32,Credit Card,Fortnightly,26,0,34.5802074,-105.996047
66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Bank Transfer,Standard,No,No,28,Bank Transfer,Bi-Weekly,26,0,47.6201461,-100.540737
29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,No,Credit Card,Standard,No,No,6,Debit Card,Every 3 Months,4,0,40.0757384,-74.4041622
24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Debit Card,Standard,No,No,24,PayPal,Monthly,12,0,44.5990718,-72.5002608
51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Debit Card,Store Pickup,No,No,38,Venmo,Weekly,52,0,64.4459613,-149.680909
67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,PayPal,Next Day Air,No,No,28,Debit Card,Annually,1,0,40.3270127,-86.1746933
50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Debit Card,Express,No,No,9,PayPal,Fortnightly,26,0,33.2588817,-86.8295337
37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Bank Transfer,Express,No,No,21,Debit Card,Every 3 Months,4,0,43.6211955,-84.6824346
69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,No,Cash,Standard,No,No,31,Debit Card,Monthly,12,0,38.8950368,-77.0365427
60,Male,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,No,PayPal,Next Day Air,No,No,18,Credit Card,Quarterly,4,0,37.1232245,-78.4927721
21,Male,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,No,Venmo,Express,No,No,5,Cash,Weekly,52,0,35.7730076,-86.2820081
44,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4.0,No,Venmo,Next Day Air,No,No,22,Cash,Annually,1,0,44.6471761,-100.348761
26,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,No,Debit Card,Store Pickup,No,No,37,PayPal,Bi-Weekly,26,0,43.4849133,-71.6553992
40,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,4.0,No,Credit Card,2-Day Shipping,No,No,22,Debit Card,Monthly,12,0,44.6471761,-100.348761
41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,No,Credit Card,Next Day Air,No,No,36,PayPal,Fortnightly,26,0,40.9699889,-77.7278831
62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,No,Bank Transfer,Free Shipping,No,No,23,PayPal,Annually,1,0,44.4308975,-89.6884637
39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,No,Debit Card,Express,No,No,44,Debit Card,Weekly,52,0,36.7014631,-118.755997
53,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,No,Cash,2-Day Shipping,No,No,25,Bank Transfer,Annually,1,0,41.7962409,-71.5992372
24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,No,Debit Card,2-Day Shipping,No,No,40,PayPal,Quarterly,4,0,33.2588817,-86.8295337
41,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,No,Venmo,Express,No,No,12,PayPal,Weekly,52,0,34.9550817,-97.2684063
19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Credit Card,Standard,No,No,14,Venmo,Monthly,12,0,40.0796606,-89.4337288
36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,No,Credit Card,2-Day Shipping,No,No,14,Debit Card,Monthly,12,0,35.7730076,-86.2820081
21,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,No,Credit Card,Store Pickup,No,No,10,Debit Card,Annually,1,0,33.2588817,-86.8295337
25,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,No,Cash,Store Pickup,No,No,17,Bank Transfer,Every 3 Months,4,0,38.27312,-98.5821872
65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,No,Debit Card,Express,No,No,24,Debit Card,Fortnightly,26,0,34.395342,-111.763275
42,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,No,PayPal,Next Day Air,No,No,31,Bank Transfer,Quarterly,4,0,43.6211955,-84.6824346
40,Male,Jeans,Clothing,62,Missouri,L,Silver,Spring,2.6,No,Cash,2-Day Shipping,No,No,36,Cash,Annually,1,0,38.7604815,-92.5617875
58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,No,Debit Card,2-Day Shipping,No,No,38,PayPal,Every 3 Months,4,0,30.8703881,-92.007126
40,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,No,Cash,2-Day Shipping,No,No,23,Debit Card,Fortnightly,26,0,41.6500201,-72.7342163
62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,No,Debit Card,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,26,0,41.6500201,-72.7342163
38,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,No,Credit Card,2-Day Shipping,No,No,20,Venmo,Weekly,52,0,43.9792797,-120.737257
37,Male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,No,Bank Transfer,Store Pickup,No,No,41,Venmo,Monthly,12,0,38.4758406,-80.8408415
65,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,No,PayPal,Free Shipping,No,No,44,Bank Transfer,Fortnightly,26,0,27.7567667,-81.4639835
55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,No,Debit Card,Store Pickup,No,No,31,Cash,Monthly,12,0,43.4849133,-71.6553992
43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,PayPal,Next Day Air,No,No,11,Credit Card,Bi-Weekly,26,0,43.9792797,-120.737257
43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,No,Cash,Standard,No,No,25,PayPal,Bi-Weekly,26,0,43.9792797,-120.737257
45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,No,PayPal,Free Shipping,No,No,31,Cash,Weekly,52,0,39.4225192,-111.714358
64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Bank Transfer,Standard,No,No,40,Debit Card,Weekly,52,0,38.7604815,-92.5617875
28,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,No,Venmo,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly,26,0,38.4758406,-80.8408415
69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,No,Venmo,Standard,No,No,5,Debit Card,Quarterly,4,0,36.7014631,-118.755997
54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,No,Venmo,Standard,No,No,26,PayPal,Weekly,52,0,36.7014631,-118.755997
52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,No,Credit Card,Express,No,No,11,Credit Card,Bi-Weekly,26,0,40.0796606,-89.4337288
23,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,No,PayPal,Next Day Air,No,No,44,Debit Card,Every 3 Months,4,0,19.593801499999998,-155.42837009716908
26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,No,Credit Card,Store Pickup,No,No,47,Cash,Every 3 Months,4,0,38.8950368,-77.0365427
48,Male,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,No,Venmo,Free Shipping,No,No,46,PayPal,Monthly,12,0,44.4308975,-89.6884637
49,Male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,No,Debit Card,Free Shipping,No,No,35,Cash,Every 3 Months,4,0,37.1232245,-78.4927721
53,Male,Jacket,Outerwear,51,Oregon,M,Pink,Winter,4.3,No,Debit Card,2-Day Shipping,No,No,8,Bank Transfer,Bi-Weekly,26,0,43.9792797,-120.737257
69,Male,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,No,Bank Transfer,2-Day Shipping,No,No,30,Bank Transfer,Weekly,52,0,40.9699889,-77.7278831
26,Male,Socks,Clothing,26,Virginia,M,Lavender,Summer,3.7,No,PayPal,Next Day Air,No,No,14,Credit Card,Bi-Weekly,26,0,37.1232245,-78.4927721
21,Male,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,4.3,No,Cash,Standard,No,No,30,Bank Transfer,Weekly,52,0,19.593801499999998,-155.42837009716908
59,Male,Sandals,Footwear,83,Nebraska,S,Black,Summer,4.0,No,Cash,Next Day Air,No,No,26,Credit Card,Every 3 Months,4,0,41.7370229,-99.5873816
21,Male,Backpack,Accessories,24,Alaska,M,Olive,Fall,3.3,No,Bank Transfer,Standard,No,No,32,Venmo,Fortnightly,26,0,64.4459613,-149.680909
22,Male,Pants,Clothing,69,Michigan,S,Indigo,Fall,4.0,No,Bank Transfer,Next Day Air,No,No,47,Cash,Every 3 Months,4,0,43.6211955,-84.6824346
26,Male,Sweater,Clothing,40,North Carolina,M,Blue,Fall,2.7,No,Venmo,Next Day Air,No,No,11,Credit Card,Every 3 Months,4,0,35.6729639,-79.0392919
41,Male,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,No,PayPal,Free Shipping,No,No,28,PayPal,Annually,1,0,35.6729639,-79.0392919
